nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
8	1.33598	286.90780	3.85169	0.00000	1.15964	5.72904	1.65540	1.13530	0.09335	0.18218	0.02016	0.86441	0.54340	0.54340	0.03031	0.03194	0.02883	0.17670	111.90817	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
8	2.28653	449.46439	8.47141	0.00000	1.15964	4.14742	4.86513	2.85927	0.23252	0.31265	0.08546	0.86441	0.73298	0.73298	0.01796	0.04309	0.01584	0.00828	92.42395	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
9	1.82448	0.67673	3.61933	0.00000	0.82338	5.99461	3.00754	3.29819	0.63180	0.29839	0.03928	655.93417	0.00963	0.00963	0.00057	0.00057	91.81055	0.31009	671.11819	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
9	0.94456	9.81222	0.46434	0.00000	0.82338	1.21961	3.99103	4.05660	0.63232	0.15804	0.03299	655.93417	0.05725	0.05725	0.00234	0.00337	2.59671	0.04518	275.12411	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
9	1.53835	51.58966	2.65160	0.00000	0.82338	1.27743	5.38971	1.28887	0.07150	0.48674	0.08169	655.93417	0.17312	0.17312	0.00976	0.01018	0.28403	0.18984	199.45300	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
9	1.25928	90.22583	2.49163	0.00000	0.82338	2.43859	1.38745	0.53146	0.35076	0.28099	0.03021	655.93417	0.25129	0.25129	0.01070	0.01477	0.13479	0.05279	151.38180	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
9	1.16629	275.95783	1.33734	0.00000	0.82338	2.65770	2.73742	5.25275	0.19618	0.17614	0.08291	655.93417	0.52949	0.52949	0.02138	0.03112	0.03036	0.04350	110.00807	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
0	0.76463	53.75829	0.73284	0.00000	1.31405	4.50926	0.66484	1.86019	0.73647	0.42002	0.04557	0.68137	0.20541	0.20541	0.01421	0.01714	0.49492	0.08989	167.26128	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
0	0.94810	189.19644	0.62079	0.00000	1.31405	6.01336	1.15387	5.08710	0.22846	0.57356	0.08359	0.68137	0.47526	0.47526	0.03964	0.03967	0.09245	0.33899	143.83703	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
0	0.64737	288.58066	0.24411	0.00000	1.31405	0.82380	2.36792	3.35613	0.25171	0.52003	0.01786	0.68137	0.62975	0.62975	0.04512	0.05256	0.05265	0.61774	124.00255	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
1	0.58529	4.59806	0.17517	0.00000	1.13157	0.65013	5.39232	3.73969	0.50222	0.21749	0.07113	687.75998	0.03988	0.03988	0.00321	0.00333	13.13291	0.19863	445.04501	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
1	2.49225	17.52059	11.80549	0.00000	1.13157	2.56866	5.07317	0.93723	0.10226	0.05389	0.02408	687.75998	0.09728	0.09728	0.00787	0.00812	2.20663	0.44974	330.19707	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
1	3.50767	498.87647	3.69518	0.00000	1.13157	3.35922	2.18299	0.90363	0.42025	0.56164	0.04414	687.75998	0.90710	0.90710	0.07562	0.07571	0.02538	0.29384	96.93529	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
2	1.45204	73.91015	1.78795	0.00000	2.13129	4.07327	5.95681	3.38519	0.12444	0.38453	0.06171	1.47929	0.25398	0.25398	0.02115	0.02120	0.32373	0.28408	203.08244	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
2	0.94062	204.98032	0.49415	0.00000	2.13129	6.21754	4.66791	5.37279	0.75304	0.52414	0.03282	1.47929	0.50134	0.50134	0.03649	0.04184	0.08308	0.60190	105.33885	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
4	3.76175	8.79115	20.24381	0.00000	1.70238	2.78267	3.58838	0.43900	0.04139	0.21817	0.00946	3.91052	0.06143	0.06143	0.00329	0.00513	5.53434	0.80172	422.40676	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
4	0.50181	106.22832	0.10871	0.00000	1.70238	3.66344	5.26923	1.24938	0.11313	0.14083	0.03187	3.91052	0.32346	0.32346	0.02627	0.02700	0.19959	0.21124	180.53163	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
4	2.98531	172.06019	14.22840	0.00000	1.70238	3.45174	3.86284	0.33173	0.36602	0.06059	0.00027	3.91052	0.44611	0.44611	0.01891	0.03724	0.10493	0.87699	141.34974	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
4	1.34659	411.19995	0.86512	0.00000	1.70238	5.21935	5.13877	0.80326	0.47641	0.36208	0.06632	3.91052	0.79743	0.79743	0.06279	0.06656	0.03284	0.50183	100.78573	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
5	0.56467	1.18487	0.16122	0.00000	2.75190	4.81730	0.26653	4.58306	0.38834	0.32136	0.05719	272.17655	0.01615	0.01615	0.00125	0.00135	80.08776	0.52929	736.33199	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
5	0.59175	15.92206	0.11099	0.00000	2.75190	5.24594	4.31341	5.44012	0.58921	0.39311	0.05465	272.17655	0.09127	0.09127	0.00756	0.00762	2.50685	0.38203	280.37610	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
5	1.33795	80.46747	3.00300	0.00000	2.75190	0.48180	1.09093	5.23584	0.08529	0.08954	0.03378	272.17655	0.26878	0.26878	0.02243	0.02243	0.28905	0.31008	199.57957	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
6	5.30485	2.85826	36.18400	0.00000	2.21840	3.52062	0.50367	1.86612	0.70473	0.18105	0.00265	2.04190	0.02904	0.02904	0.00201	0.00242	24.75468	0.09085	457.64078	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
6	0.82674	43.56252	0.32636	0.00000	2.21840	3.96360	4.53982	5.82916	0.72034	0.29619	0.00170	2.04190	0.17854	0.17854	0.01137	0.01490	0.65510	0.71042	182.09093	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
6	1.95665	58.34147	4.01483	0.00000	2.21840	0.00812	0.25592	3.40834	0.48335	0.25318	0.01940	2.04190	0.21692	0.21692	0.01661	0.01811	0.44377	0.54295	192.59347	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
6	0.71853	111.38967	0.64709	0.00000	2.21840	1.51662	4.85740	4.58552	0.21204	0.24276	0.07939	2.04190	0.33385	0.33385	0.02786	0.02787	0.18736	0.32558	172.52294	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
7	1.47522	59.75350	2.70717	0.00000	1.24689	2.28857	2.94209	5.08335	0.01240	0.57036	0.07953	0.61127	0.22041	0.22041	0.00657	0.01840	0.42984	0.00509	224.66012	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
8	0.56411	1.59366	0.09599	0.00000	2.70599	0.48169	0.37716	0.63045	0.09289	0.56516	0.01616	0.71996	0.01968	0.01968	0.00153	0.00164	53.94278	0.16040	736.12535	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
8	0.74595	20.64436	0.70306	0.00000	2.70599	2.51637	3.70624	0.57961	0.08466	0.50405	0.01815	0.71996	0.10852	0.10852	0.00836	0.00906	1.77307	0.53418	314.14519	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
8	0.69218	44.19125	0.25445	0.00000	2.70599	4.50580	2.92748	1.47296	0.19126	0.19249	0.06491	0.71996	0.18025	0.18025	0.01378	0.01505	0.64271	0.54514	236.32444	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
8	1.29067	97.51528	4.27259	0.00000	2.70599	6.18083	2.50106	3.80976	0.37154	0.00874	0.07890	0.71996	0.30552	0.30552	0.02550	0.02550	0.22372	0.31250	170.43042	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
9	0.79451	2.33294	0.35459	0.00000	0.33196	0.13941	1.33412	4.16716	0.09297	0.19008	0.06804	320.99936	0.02537	0.02537	0.00206	0.00212	32.45313	0.44156	648.29670	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
9	1.96042	9.91150	8.64896	0.00000	0.33196	0.82864	5.01923	1.89894	0.35740	0.51271	0.08618	320.99936	0.06654	0.06654	0.00545	0.00555	4.71637	0.22762	367.23176	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
9	2.44948	489.92699	4.73949	0.00000	0.33196	5.75488	2.56625	1.97177	0.73858	0.39526	0.04029	320.99936	0.89621	0.89621	0.07085	0.07480	0.02600	0.49532	79.91458	1588	0.39300	0.40000	3500.00000	11.98090	M	140.45054	-2.32871	234.57097	31.59663	
0	1.35173	167.67980	1.39399	0.00000	1.14306	0.43848	4.24144	5.98422	0.78281	0.06644	0.07627	13.25164	0.37985	0.37985	0.01442	0.01905	0.05899	0.71568	93.64061	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
1	3.07037	101.98489	21.54350	0.00000	3.05015	3.00642	2.18148	0.79004	0.25006	0.37470	0.03325	0.41627	0.27268	0.27268	0.01367	0.01367	0.11448	0.31062	150.65834	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
1	4.18847	360.78647	4.73949	0.00000	3.05015	2.25868	5.35166	5.37935	0.47145	0.25036	0.09044	0.41627	0.63309	0.63309	0.03162	0.03174	0.02124	0.36361	90.59488	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
2	0.98383	4.57592	1.30989	0.00000	1.33283	2.01970	1.77327	2.88727	0.76038	0.38230	0.08850	4.80973	0.03443	0.03443	0.00042	0.00173	7.18031	0.97203	318.76331	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
2	5.47992	244.20441	51.48167	0.00000	1.33283	5.41229	3.77779	4.96692	0.63835	0.14897	0.08400	4.80973	0.48805	0.48805	0.01937	0.02447	0.03574	0.07429	93.84309	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
3	0.80804	55.21984	0.39334	0.00000	0.84146	4.17619	3.39809	3.81504	0.77087	0.29025	0.08074	0.23655	0.18114	0.18114	0.00728	0.00908	0.25941	0.07824	137.42683	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
3	0.78228	406.31819	0.50451	0.00000	0.84146	4.53665	2.40046	4.80521	0.28278	0.11339	0.01239	0.23655	0.68529	0.68529	0.02763	0.03436	0.01813	0.07923	93.98104	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
4	1.79815	266.55184	1.15661	0.00000	2.48679	5.72752	4.09745	2.35249	0.41395	0.38776	0.04734	0.93520	0.51739	0.51739	0.02581	0.02594	0.03180	0.26940	102.83431	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	0.71801	0.71741	0.41860	0.00000	1.39260	6.09991	5.97185	4.00137	0.09985	0.08850	0.02446	1.00758	0.01001	0.01001	0.00043	0.00050	84.93547	0.61776	823.01005	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	1.47172	0.99187	1.71530	0.00000	1.39260	0.04207	4.95788	0.59374	0.54382	0.06898	0.09299	1.00758	0.01242	0.01242	0.00047	0.00062	55.14478	0.71871	623.32385	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	2.55279	6.91074	2.54385	0.00000	1.39260	2.34026	2.34865	5.58636	0.69529	0.37270	0.00247	1.00758	0.04532	0.04532	0.00044	0.00227	4.14394	0.00079	295.03860	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	1.96822	12.69755	9.20424	0.00000	1.39260	0.37815	2.88432	6.10386	0.75254	0.19550	0.05362	1.00758	0.06799	0.06799	0.00310	0.00341	1.84142	0.13821	228.67391	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	0.92065	22.36784	0.55964	0.00000	1.39260	5.99989	3.60267	5.32570	0.18179	0.25910	0.03724	1.00758	0.09917	0.09917	0.00439	0.00497	0.86553	0.11960	255.32341	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	0.77718	31.24075	0.27079	0.00000	1.39260	1.20226	5.26568	6.03886	0.38751	0.47352	0.09403	1.00758	0.12391	0.12391	0.00216	0.00621	0.55439	0.94226	212.46311	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	2.31616	66.61048	10.00046	0.00000	1.39260	0.42210	5.41254	3.03401	0.32563	0.07992	0.07023	1.00758	0.20527	0.20527	0.00594	0.01029	0.20202	0.02384	169.09285	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	0.91648	240.91525	0.62079	0.00000	1.39260	3.30463	4.22698	3.99062	0.77749	0.35814	0.00944	1.00758	0.48366	0.48366	0.00952	0.02425	0.03639	0.00684	83.48989	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
5	2.09184	457.68756	3.61933	0.00000	1.39260	5.62193	6.07746	3.95976	0.67582	0.50285	0.05690	1.00758	0.74189	0.74189	0.03067	0.03720	0.01547	0.65365	74.06080	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
6	1.50639	6.47539	3.69518	0.00000	1.59903	5.46431	0.38797	0.60124	0.25869	0.51751	0.09781	0.46995	0.04340	0.04340	0.00120	0.00218	4.51952	0.02024	376.55296	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
6	0.77453	90.80092	0.45481	0.00000	1.59903	1.07953	1.72603	2.14609	0.00662	0.46761	0.04800	0.46995	0.25236	0.25236	0.00943	0.01265	0.13366	0.72568	168.00819	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
7	1.06411	0.66968	1.08683	0.00000	1.50150	0.91326	4.34582	2.32564	0.58419	0.04222	0.07890	0.53608	0.00956	0.00956	0.00044	0.00048	93.10230	0.15245	694.25101	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
7	2.01263	14.03164	5.04378	0.00000	1.50150	5.19609	6.22007	4.87129	0.46349	0.24414	0.04812	0.53608	0.07267	0.07267	0.00043	0.00364	1.61177	0.99320	268.39524	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
7	0.70168	57.73142	0.22938	0.00000	1.50150	0.14947	6.20329	5.80975	0.63587	0.22055	0.09166	0.53608	0.18660	0.18660	0.00797	0.00936	0.24447	0.62528	152.02829	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
7	1.06064	232.07222	1.08683	0.00000	1.50150	1.20993	1.47419	0.43979	0.02401	0.19477	0.08903	0.53608	0.47175	0.47175	0.00811	0.02365	0.03825	0.00449	122.34022	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
8	0.98205	216.51822	1.00030	0.00000	1.91819	0.41286	5.64492	2.25639	0.07500	0.37398	0.05964	1.60075	0.45043	0.45043	0.00775	0.02259	0.04196	0.00451	123.53390	1589	0.29100	0.26000	3250.00000	19.94292	M	175.55437	-1.36507	269.84620	56.99239	
0	2.06182	143.95159	4.94024	0.00000	2.21605	1.65585	5.07225	0.02449	0.21814	0.15642	0.07584	363.89454	0.26516	0.26516	0.01648	0.02453	0.02304	0.78083	101.97059	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
1	6.47873	258.78562	92.01887	0.00000	1.75781	1.18965	0.32836	0.70682	0.27540	0.34045	0.00627	3.35608	0.39203	0.39203	0.01940	0.03627	0.01054	0.01847	82.28304	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
2	0.60626	6.46706	0.19431	0.00000	0.74998	2.97003	3.71022	5.66807	0.37348	0.44731	0.09820	17.73499	0.03351	0.03351	0.00310	0.00310	1.44290	0.30263	271.39188	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
2	0.60582	12.64999	0.14236	0.00000	0.74998	5.62177	3.76606	4.44896	0.15378	0.21028	0.01321	17.73499	0.05241	0.05241	0.00374	0.00485	0.58983	0.06671	233.94095	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
2	1.69938	419.53857	2.65160	0.00000	0.74998	0.25402	1.54461	1.09062	0.36135	0.43873	0.00557	17.73499	0.54102	0.54102	0.04724	0.05005	0.00554	0.17057	67.86674	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
4	1.00703	20.56477	0.82996	0.00000	1.27097	4.61752	3.14597	3.01754	0.38678	0.26217	0.03759	2.45018	0.07246	0.07246	0.00666	0.00670	0.30857	0.37741	183.56747	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
4	2.24813	403.02019	3.77263	0.00000	1.27097	3.50638	4.46524	2.16341	0.42332	0.20835	0.03914	2.45018	0.52672	0.52672	0.04611	0.04873	0.00584	0.17335	67.04874	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
5	1.03141	40.91566	0.79624	0.00000	1.35069	0.41266	2.37969	5.28181	0.28458	0.04752	0.03588	185.71141	0.11463	0.11463	0.00305	0.01060	0.12331	0.00260	151.68491	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
5	3.54182	127.33823	20.66809	0.00000	1.35069	5.47112	5.03685	1.39237	0.27351	0.53076	0.04618	185.71141	0.24435	0.24435	0.02238	0.02261	0.02714	0.25052	104.29268	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
5	2.05400	275.04316	8.83023	0.00000	1.35069	6.01937	1.26444	1.91564	0.27370	0.03498	0.01411	185.71141	0.40829	0.40829	0.03775	0.03777	0.00972	0.33731	80.67591	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
6	1.08318	1.88063	0.88325	0.00000	1.49344	4.50195	3.47362	4.66686	0.23186	0.29983	0.04275	6.12300	0.01471	0.01471	0.00040	0.00136	7.48931	0.00274	431.04706	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
6	0.67816	91.79200	0.26523	0.00000	1.49344	0.75985	1.55193	0.07385	0.17998	0.34346	0.01150	6.12300	0.19644	0.19644	0.00172	0.01817	0.04199	0.00009	119.89088	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
7	1.16266	53.00075	3.93242	0.00000	1.27522	0.96595	5.50543	3.09050	0.27529	0.21292	0.00084	3.94312	0.13621	0.13621	0.00894	0.01260	0.08732	0.04878	139.59793	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
7	2.76775	285.85971	10.00046	0.00000	1.27522	0.77765	0.84697	0.24053	0.67111	0.32930	0.04096	3.94312	0.41892	0.41892	0.02060	0.03876	0.00923	0.01809	65.33484	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
8	0.51822	243.43678	0.11812	0.00000	2.87854	5.07244	4.90476	0.17130	0.10449	0.28206	0.04169	5.31533	0.37638	0.37638	0.03378	0.03482	0.01144	0.44927	88.54290	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
9	0.51394	39.86001	0.13102	0.00000	1.17703	1.40432	4.30895	3.65307	0.61925	0.53247	0.01657	3.17165	0.11265	0.11265	0.00413	0.01042	0.12768	0.00706	130.69154	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
9	2.16610	118.09237	7.02884	0.00000	1.17703	0.10566	0.65556	5.16784	0.66382	0.18274	0.01412	3.17165	0.23237	0.23237	0.01961	0.02150	0.03001	0.55033	88.20691	1590	0.14900	0.12000	3000.00000	10.80887	M	302.32603	-1.22731	40.95490	-17.83597	
0	1.33980	169.35830	2.34131	0.00000	0.56985	4.57254	3.18444	3.37065	0.58751	0.34018	0.06952	170.79355	0.33827	0.33827	0.01773	0.01792	0.04294	0.24921	101.53586	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
0	4.66185	331.97486	20.66809	0.00000	0.56985	3.03128	4.35912	1.53167	0.57160	0.59221	0.04330	170.79355	0.52982	0.52982	0.02747	0.02807	0.01750	0.42826	81.90187	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
1	0.59549	4.99494	0.13943	0.00000	1.39041	5.69730	4.30962	2.27980	0.29711	0.57117	0.03599	1.77038	0.03229	0.03229	0.00163	0.00171	4.71209	0.18412	375.47356	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
1	1.65979	18.05709	10.00046	0.00000	1.39041	0.70962	5.33480	6.09881	0.42955	0.24353	0.01593	1.77038	0.07606	0.07606	0.00183	0.00403	0.84929	0.90177	232.20567	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	2.36326	1.17014	7.96035	0.00000	1.27868	4.40288	0.59811	0.26946	0.58836	0.34116	0.05118	1.22022	0.01227	0.01227	0.00044	0.00065	32.62892	0.04259	532.82553	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	0.67011	3.36613	0.21555	0.00000	1.27868	1.98550	3.39975	2.10506	0.03219	0.53516	0.08893	1.22022	0.02482	0.02482	0.00097	0.00132	7.97528	0.72963	463.91480	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	2.28690	7.33942	9.01530	0.00000	1.27868	1.40195	2.19432	5.48625	0.29551	0.46631	0.03147	1.22022	0.04174	0.04174	0.00073	0.00221	2.82080	0.00407	330.45792	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	2.03249	95.01397	3.85169	0.00000	1.27868	6.17936	2.49142	2.14711	0.07780	0.43069	0.05058	1.22022	0.23010	0.23010	0.00362	0.01219	0.09280	0.95790	150.53742	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	2.37225	154.54903	6.60480	0.00000	1.27868	4.37610	2.74310	4.71552	0.18834	0.04318	0.09799	1.22022	0.31825	0.31825	0.00789	0.01686	0.04851	0.01196	123.98111	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
2	1.17414	492.73185	2.02490	0.00000	1.27868	3.35542	1.57918	1.58943	0.01004	0.01889	0.01909	1.22022	0.68940	0.68940	0.03652	0.03653	0.01034	0.33135	88.52547	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
3	0.56302	28.87532	0.12059	0.00000	0.29652	4.13264	3.28952	2.91876	0.66905	0.33824	0.08517	0.32470	0.10401	0.10401	0.00551	0.00551	0.45417	0.32932	173.29966	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
3	1.07458	38.52239	1.45303	0.00000	0.29652	5.62289	1.58004	4.53904	0.08823	0.15249	0.00191	0.32470	0.12605	0.12605	0.00667	0.00668	0.30925	0.34254	202.81555	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
3	2.02251	106.32837	17.14858	0.00000	0.29652	5.35047	5.03415	3.75685	0.03304	0.22152	0.03538	0.32470	0.24802	0.24802	0.01294	0.01314	0.07987	0.23657	146.72462	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
3	0.73111	464.24086	0.34731	0.00000	0.29652	2.99277	3.00132	2.98349	0.26848	0.44435	0.02459	0.32470	0.66256	0.66256	0.03498	0.03511	0.01119	0.36243	83.72273	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
5	0.89423	5.04289	0.93996	0.00000	2.11413	3.84004	5.37795	0.39926	0.26733	0.07320	0.00715	21.10660	0.03250	0.03250	0.00157	0.00172	4.65244	0.55355	378.18176	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
5	3.37570	387.51140	9.20424	0.00000	2.11413	3.76962	1.76463	5.40094	0.67628	0.25684	0.06046	21.10660	0.58738	0.58738	0.02335	0.03112	0.01424	0.06029	72.52423	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
6	3.01107	1.49826	14.22840	0.00000	1.52537	5.76735	3.98575	5.88073	0.49729	0.06822	0.04494	1.87577	0.01447	0.01447	0.00069	0.00077	23.46769	0.56132	515.82341	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
6	1.86751	7.02927	6.60480	0.00000	1.52537	0.13033	5.74050	3.11308	0.54094	0.35485	0.04240	1.87577	0.04055	0.04055	0.00181	0.00215	2.98795	0.09594	301.20585	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
6	0.58332	162.08650	0.19032	0.00000	1.52537	0.56795	1.78896	2.19909	0.29137	0.34543	0.03381	1.87577	0.32852	0.32852	0.01155	0.01741	0.04553	0.78659	117.95668	1591	0.24300	0.18000	3100.00000	18.87337	M	307.50791	0.39864	45.12303	-21.59154	
